[Average]_f1,crossner_ai_f1,crossner_ai_prec,crossner_ai_rec,crossner_literature_f1,crossner_literature_prec,crossner_literature_rec,crossner_music_f1,crossner_music_prec,crossner_music_rec,crossner_politics_f1,crossner_politics_prec,crossner_politics_rec,crossner_science_f1,crossner_science_prec,crossner_science_rec,epoch,mit-movie_f1,mit-movie_prec,mit-movie_rec,mit-restaurant_f1,mit-restaurant_prec,mit-restaurant_rec,step,train_loss
,,,,,,,,,,,,,,,,0.1866,,,,,,,53,0.0377473346889019
,,,,,,,,,,,,,,,,0.1901,,,,,,,54,0.04645780473947525
,,,,,,,,,,,,,,,,0.1937,,,,,,,55,0.04385288804769516
,,,,,,,,,,,,,,,,0.1972,,,,,,,56,0.04309113323688507
,,,,,,,,,,,,,,,,0.2007,,,,,,,57,0.06129702180624008
,,,,,,,,,,,,,,,,0.2042,,,,,,,58,0.037054210901260376
,,,,,,,,,,,,,,,,0.2077,,,,,,,59,0.044101931154727936
,,,,,,,,,,,,,,,,0.2113,,,,,,,60,0.032350435853004456
,,,,,,,,,,,,,,,,0.2148,,,,,,,61,0.059081144630908966
,,,,,,,,,,,,,,,,0.2183,,,,,,,62,0.0567329078912735
,,,,,,,,,,,,,,,,0.2218,,,,,,,63,0.05197739601135254
,,,,,,,,,,,,,,,,0.2254,,,,,,,64,0.0567234642803669
,,,,,,,,,,,,,,,,0.2289,,,,,,,65,0.05627895146608353
,,,,,,,,,,,,,,,,0.2324,,,,,,,66,0.06518588215112686
,,,,,,,,,,,,,,,,0.2359,,,,,,,67,0.0424911230802536
,,,,,,,,,,,,,,,,0.2394,,,,,,,68,0.059705473482608795
,,,,,,,,,,,,,,,,0.243,,,,,,,69,0.0564599446952343
,,,,,,,,,,,,,,,,0.2465,,,,,,,70,0.05382159352302551
,,,,,,,,,,,,,,,,0.25,,,,,,,71,0.049347251653671265
0.5547403683195294,0.5333333332821334,0.5714285714269387,0.49999999999875,0.5045045044540866,0.55999999999888,0.45901639344187045,0.4335664335207785,0.6326530612231986,0.32978723404220234,0.5737704917523515,0.5833333333323611,0.5645161290313475,0.36363636358545465,0.3999999999984,0.33333333333222226,0.2535,0.7444444443936729,0.7701149425278504,0.720430107526107,0.7299270072482285,0.7462686567153041,0.7142857142846939,72,0.045699939131736755
,,,,,,,,,,,,,,,,0.257,,,,,,,73,0.049021851271390915
,,,,,,,,,,,,,,,,0.2606,,,,,,,74,0.045159801840782166
,,,,,,,,,,,,,,,,0.2641,,,,,,,75,0.04181051626801491
,,,,,,,,,,,,,,,,0.2676,,,,,,,76,0.04626060277223587
,,,,,,,,,,,,,,,,0.2711,,,,,,,77,0.041146233677864075
,,,,,,,,,,,,,,,,0.2746,,,,,,,78,0.04125154763460159
,,,,,,,,,,,,,,,,0.2782,,,,,,,79,0.04607817530632019
,,,,,,,,,,,,,,,,0.2817,,,,,,,80,0.04676716402173042
,,,,,,,,,,,,,,,,0.2852,,,,,,,81,0.03877865895628929
,,,,,,,,,,,,,,,,0.2887,,,,,,,82,0.044526416808366776
,,,,,,,,,,,,,,,,0.2923,,,,,,,83,0.0732496827840805
,,,,,,,,,,,,,,,,0.2958,,,,,,,84,0.028588034212589264
,,,,,,,,,,,,,,,,0.2993,,,,,,,85,0.04783516377210617
,,,,,,,,,,,,,,,,0.3028,,,,,,,86,0.04076269268989563
,,,,,,,,,,,,,,,,0.3063,,,,,,,87,0.02841297909617424
,,,,,,,,,,,,,,,,0.3099,,,,,,,88,0.027115359902381897
,,,,,,,,,,,,,,,,0.3134,,,,,,,89,0.045202672481536865
,,,,,,,,,,,,,,,,0.3169,,,,,,,90,0.03191849961876869
,,,,,,,,,,,,,,,,0.3204,,,,,,,91,0.06289584934711456
,,,,,,,,,,,,,,,,0.3239,,,,,,,92,0.04451979696750641
,,,,,,,,,,,,,,,,0.3275,,,,,,,93,0.032542627304792404
,,,,,,,,,,,,,,,,0.331,,,,,,,94,0.04368894174695015
,,,,,,,,,,,,,,,,0.3345,,,,,,,95,0.03686092793941498
0.6479076947232059,0.5194805194292461,0.5405405405390796,0.49999999999875,0.6434782608186314,0.6851851851839164,0.6065573770481859,0.7078651684886883,0.7499999999991072,0.6702127659567338,0.666666666615706,0.7090909090896198,0.6290322580635015,0.4923076922564734,0.457142857141551,0.5333333333315556,0.338,0.7499999999491905,0.758241758240925,0.7419354838701699,0.7555555555045048,0.7846153846141775,0.7285714285703877,96,0.03709500655531883
,,,,,,,,,,,,,,,,0.3415,,,,,,,97,0.03893033415079117
,,,,,,,,,,,,,,,,0.3451,,,,,,,98,0.0487135574221611
,,,,,,,,,,,,,,,,0.3486,,,,,,,99,0.04491052404046059
,,,,,,,,,,,,,,,,0.3521,,,,,,,100,0.05467826873064041
,,,,,,,,,,,,,,,,0.3556,,,,,,,101,0.039050109684467316
,,,,,,,,,,,,,,,,0.3592,,,,,,,102,0.037993717938661575
,,,,,,,,,,,,,,,,0.3627,,,,,,,103,0.03992437571287155
,,,,,,,,,,,,,,,,0.3662,,,,,,,104,0.04910664260387421
,,,,,,,,,,,,,,,,0.3697,,,,,,,105,0.06322993338108063
,,,,,,,,,,,,,,,,0.3732,,,,,,,106,0.03825297951698303
,,,,,,,,,,,,,,,,0.3768,,,,,,,107,0.042492493987083435
,,,,,,,,,,,,,,,,0.3803,,,,,,,108,0.05562075972557068
,,,,,,,,,,,,,,,,0.3838,,,,,,,109,0.030872279778122902
,,,,,,,,,,,,,,,,0.3873,,,,,,,110,0.03944592922925949
,,,,,,,,,,,,,,,,0.3908,,,,,,,111,0.046988457441329956
,,,,,,,,,,,,,,,,0.3944,,,,,,,112,0.034773923456668854
,,,,,,,,,,,,,,,,0.3979,,,,,,,113,0.04428008198738098
,,,,,,,,,,,,,,,,0.4014,,,,,,,114,0.03893878683447838
,,,,,,,,,,,,,,,,0.4049,,,,,,,115,0.035207536071538925
,,,,,,,,,,,,,,,,0.4085,,,,,,,116,0.04356105253100395
,,,,,,,,,,,,,,,,0.412,,,,,,,117,0.053164057433605194
,,,,,,,,,,,,,,,,0.4155,,,,,,,118,0.039962105453014374
,,,,,,,,,,,,,,,,0.419,,,,,,,119,0.0542871356010437
0.6300404519682637,0.5312499999514649,0.708333333330382,0.4249999999989375,0.6034482758111622,0.6363636363624793,0.5737704918023381,0.5411764705381592,0.6052631578939405,0.489361702127139,0.6724137930525267,0.7222222222208847,0.6290322580635015,0.5862068964997622,0.6071428571406888,0.5666666666647778,0.4225,0.7444444443936729,0.7701149425278504,0.720430107526107,0.7313432835310983,0.7656249999988037,0.699999999999,120,0.04007411375641823
,,,,,,,,,,,,,,,,0.4261,,,,,,,121,0.05589183792471886
,,,,,,,,,,,,,,,,0.4296,,,,,,,122,0.05792111158370972
,,,,,,,,,,,,,,,,0.4331,,,,,,,123,0.037772923707962036
,,,,,,,,,,,,,,,,0.4366,,,,,,,124,0.0481320284307003
,,,,,,,,,,,,,,,,0.4401,,,,,,,125,0.025691168382763863
,,,,,,,,,,,,,,,,0.4437,,,,,,,126,0.05035002529621124
,,,,,,,,,,,,,,,,0.4472,,,,,,,127,0.040223248302936554
,,,,,,,,,,,,,,,,0.4507,,,,,,,128,0.04795718938112259
,,,,,,,,,,,,,,,,0.4542,,,,,,,129,0.0341881588101387
,,,,,,,,,,,,,,,,0.4577,,,,,,,130,0.04335544630885124
,,,,,,,,,,,,,,,,0.4613,,,,,,,131,0.03481759876012802
,,,,,,,,,,,,,,,,0.4648,,,,,,,132,0.040604736655950546
,,,,,,,,,,,,,,,,0.4683,,,,,,,133,0.040055111050605774
,,,,,,,,,,,,,,,,0.4718,,,,,,,134,0.05422022193670273
,,,,,,,,,,,,,,,,0.4754,,,,,,,135,0.043758559972047806
,,,,,,,,,,,,,,,,0.4789,,,,,,,136,0.04075658693909645
,,,,,,,,,,,,,,,,0.4824,,,,,,,137,0.033818621188402176
,,,,,,,,,,,,,,,,0.4859,,,,,,,138,0.04982134699821472
,,,,,,,,,,,,,,,,0.4894,,,,,,,139,0.03797489404678345
,,,,,,,,,,,,,,,,0.493,,,,,,,140,0.03495002165436745
,,,,,,,,,,,,,,,,0.4965,,,,,,,141,0.02771233581006527
,,,,,,,,,,,,,,,,0.5,,,,,,,142,0.04196428135037422
,,,,,,,,,,,,,,,,0.5035,,,,,,,143,0.01888449862599373
0.6875205886558317,0.5352112675549295,0.6129032258044745,0.4749999999988125,0.7107438016017211,0.7166666666654722,0.7049180327857296,0.6971428570923364,0.7530864197521566,0.6489361702120756,0.6607142856636798,0.73999999999852,0.5967741935474246,0.7384615384095621,0.6857142857123265,0.7999999999973334,0.507,0.7444444443936729,0.7701149425278504,0.720430107526107,0.7259259258749192,0.7538461538449941,0.699999999999,144,0.04127052426338196
,,,,,,,,,,,,,,,,0.5106,,,,,,,145,0.05572466552257538
,,,,,,,,,,,,,,,,0.5141,,,,,,,146,0.04243713617324829
,,,,,,,,,,,,,,,,0.5176,,,,,,,147,0.03511544317007065
,,,,,,,,,,,,,,,,0.5211,,,,,,,148,0.04931215941905975
,,,,,,,,,,,,,,,,0.5246,,,,,,,149,0.03714371845126152
,,,,,,,,,,,,,,,,0.5282,,,,,,,150,0.03395956754684448
,,,,,,,,,,,,,,,,0.5317,,,,,,,151,0.04936470463871956
,,,,,,,,,,,,,,,,0.5352,,,,,,,152,0.03819090873003006
,,,,,,,,,,,,,,,,0.5387,,,,,,,153,0.02629288285970688
,,,,,,,,,,,,,,,,0.5423,,,,,,,154,0.03643020987510681
,,,,,,,,,,,,,,,,0.5458,,,,,,,155,0.025227395817637444
,,,,,,,,,,,,,,,,0.5493,,,,,,,156,0.04019880294799805
,,,,,,,,,,,,,,,,0.5528,,,,,,,157,0.03922437131404877
,,,,,,,,,,,,,,,,0.5563,,,,,,,158,0.05035805702209473
,,,,,,,,,,,,,,,,0.5599,,,,,,,159,0.05769921839237213
,,,,,,,,,,,,,,,,0.5634,,,,,,,160,0.03224793076515198
,,,,,,,,,,,,,,,,0.5669,,,,,,,161,0.026006948202848434
,,,,,,,,,,,,,,,,0.5704,,,,,,,162,0.039264995604753494
,,,,,,,,,,,,,,,,0.5739,,,,,,,163,0.025761432945728302
,,,,,,,,,,,,,,,,0.5775,,,,,,,164,0.03822779282927513
,,,,,,,,,,,,,,,,0.581,,,,,,,165,0.03509991616010666
,,,,,,,,,,,,,,,,0.5845,,,,,,,166,0.03423872962594032
,,,,,,,,,,,,,,,,0.588,,,,,,,167,0.04909496009349823
0.6461139330638943,0.4444444444043895,0.8571428571367347,0.29999999999925,0.717948717897582,0.7499999999986607,0.6885245901628056,0.7457627118137571,0.7951807228906081,0.7021276595737211,0.6238532109589764,0.7234042553176098,0.548387096773309,0.5333333332815556,0.5333333333315556,0.5333333333315556,0.5915,0.743169398856305,0.755555555554716,0.7311827956981385,0.7142857142346939,0.7142857142846939,0.7142857142846939,168,0.04149463027715683
,,,,,,,,,,,,,,,,0.5951,,,,,,,169,0.02978202886879444
,,,,,,,,,,,,,,,,0.5986,,,,,,,170,0.03579087555408478
,,,,,,,,,,,,,,,,0.6021,,,,,,,171,0.04178321734070778
,,,,,,,,,,,,,,,,0.6056,,,,,,,172,0.0398101843893528
,,,,,,,,,,,,,,,,0.6092,,,,,,,173,0.041594915091991425
,,,,,,,,,,,,,,,,0.6127,,,,,,,174,0.039583079516887665
,,,,,,,,,,,,,,,,0.6162,,,,,,,175,0.040576085448265076
,,,,,,,,,,,,,,,,0.6197,,,,,,,176,0.033613309264183044
,,,,,,,,,,,,,,,,0.6232,,,,,,,177,0.0312979556620121
,,,,,,,,,,,,,,,,0.6268,,,,,,,178,0.04063831642270088
,,,,,,,,,,,,,,,,0.6303,,,,,,,179,0.032102398574352264
,,,,,,,,,,,,,,,,0.6338,,,,,,,180,0.04876284301280975
,,,,,,,,,,,,,,,,0.6373,,,,,,,181,0.03234230726957321
,,,,,,,,,,,,,,,,0.6408,,,,,,,182,0.041320838034152985
,,,,,,,,,,,,,,,,0.6444,,,,,,,183,0.03728074952960014
,,,,,,,,,,,,,,,,0.6479,,,,,,,184,0.04450085014104843
,,,,,,,,,,,,,,,,0.6514,,,,,,,185,0.02983955293893814
,,,,,,,,,,,,,,,,0.6549,,,,,,,186,0.04043683409690857
,,,,,,,,,,,,,,,,0.6585,,,,,,,187,0.05231186002492905
,,,,,,,,,,,,,,,,0.662,,,,,,,188,0.03620683774352074
,,,,,,,,,,,,,,,,0.6655,,,,,,,189,0.031159356236457825
,,,,,,,,,,,,,,,,0.669,,,,,,,190,0.0434131920337677
,,,,,,,,,,,,,,,,0.6725,,,,,,,191,0.034467246383428574
0.748897115897478,0.8249999999479375,0.8249999999979375,0.8249999999979375,0.6386554621338324,0.6551724137919738,0.6229508196711099,0.7282608695144493,0.7444444444436172,0.7127659574460502,0.7751937983984856,0.7462686567153041,0.806451612901925,0.7213114753574845,0.7096774193525495,0.7333333333308889,0.6761,0.75675675670594,0.7608695652165642,0.7526881720422014,0.7971014492242176,0.8088235294105752,0.7857142857131633,192,0.03195102512836456
,,,,,,,,,,,,,,,,0.6796,,,,,,,193,0.05070848762989044
,,,,,,,,,,,,,,,,0.6831,,,,,,,194,0.03197569027543068
,,,,,,,,,,,,,,,,0.6866,,,,,,,195,0.038730546832084656
,,,,,,,,,,,,,,,,0.6901,,,,,,,196,0.0274403914809227
,,,,,,,,,,,,,,,,0.6937,,,,,,,197,0.04950234666466713
,,,,,,,,,,,,,,,,0.6972,,,,,,,198,0.03976156935095787
,,,,,,,,,,,,,,,,0.7007,,,,,,,199,0.03571181744337082
,,,,,,,,,,,,,,,,0.7042,,,,,,,200,0.029638327658176422
,,,,,,,,,,,,,,,,0.7077,,,,,,,201,0.04020616039633751
,,,,,,,,,,,,,,,,0.7113,,,,,,,202,0.030814802274107933
,,,,,,,,,,,,,,,,0.7148,,,,,,,203,0.03796549513936043
,,,,,,,,,,,,,,,,0.7183,,,,,,,204,0.038485363125801086
,,,,,,,,,,,,,,,,0.7218,,,,,,,205,0.04273925721645355
,,,,,,,,,,,,,,,,0.7254,,,,,,,206,0.028183206915855408
,,,,,,,,,,,,,,,,0.7289,,,,,,,207,0.041513778269290924
,,,,,,,,,,,,,,,,0.7324,,,,,,,208,0.047953274101018906
,,,,,,,,,,,,,,,,0.7359,,,,,,,209,0.03301484137773514
,,,,,,,,,,,,,,,,0.7394,,,,,,,210,0.031682029366493225
,,,,,,,,,,,,,,,,0.743,,,,,,,211,0.03875448554754257
,,,,,,,,,,,,,,,,0.7465,,,,,,,212,0.03783245384693146
,,,,,,,,,,,,,,,,0.75,,,,,,,213,0.03715553879737854
,,,,,,,,,,,,,,,,0.7535,,,,,,,214,0.03717724606394768
,,,,,,,,,,,,,,,,0.757,,,,,,,215,0.03306657075881958
0.7167978824714315,0.6399999999485154,0.6857142857123265,0.5999999999985,0.6050420167557377,0.6206896551713437,0.590163934425262,0.721311475359085,0.7415730337070319,0.7021276595737211,0.7679999999487743,0.7619047619035525,0.7741935483858481,0.7272727272209366,0.6666666666648148,0.7999999999973334,0.7606,0.7845303866895026,0.806818181817265,0.7634408602142329,0.7714285713774693,0.7714285714274693,0.7714285714274693,216,0.03663671389222145
,,,,,,,,,,,,,,,,0.7641,,,,,,,217,0.04320887476205826
,,,,,,,,,,,,,,,,0.7676,,,,,,,218,0.04131416231393814
,,,,,,,,,,,,,,,,0.7711,,,,,,,219,0.04445644095540047
,,,,,,,,,,,,,,,,0.7746,,,,,,,220,0.03906761854887009
,,,,,,,,,,,,,,,,0.7782,,,,,,,221,0.041776739060878754
,,,,,,,,,,,,,,,,0.7817,,,,,,,222,0.025520596653223038
,,,,,,,,,,,,,,,,0.7852,,,,,,,223,0.03015490435063839
,,,,,,,,,,,,,,,,0.7887,,,,,,,224,0.03523778170347214
,,,,,,,,,,,,,,,,0.7923,,,,,,,225,0.035069677978754044
,,,,,,,,,,,,,,,,0.7958,,,,,,,226,0.02449956163764
,,,,,,,,,,,,,,,,0.7993,,,,,,,227,0.03558441251516342
,,,,,,,,,,,,,,,,0.8028,,,,,,,228,0.021993519738316536
,,,,,,,,,,,,,,,,0.8063,,,,,,,229,0.03725039213895798
,,,,,,,,,,,,,,,,0.8099,,,,,,,230,0.04686751961708069
,,,,,,,,,,,,,,,,0.8134,,,,,,,231,0.04145626723766327
,,,,,,,,,,,,,,,,0.8169,,,,,,,232,0.04060933366417885
,,,,,,,,,,,,,,,,0.8204,,,,,,,233,0.029534962028265
,,,,,,,,,,,,,,,,0.8239,,,,,,,234,0.03329848870635033
,,,,,,,,,,,,,,,,0.8275,,,,,,,235,0.043699998408555984
,,,,,,,,,,,,,,,,0.831,,,,,,,236,0.030209630727767944
,,,,,,,,,,,,,,,,0.8345,,,,,,,237,0.027346059679985046
,,,,,,,,,,,,,,,,0.838,,,,,,,238,0.03552969917654991
,,,,,,,,,,,,,,,,0.8415,,,,,,,239,0.03402455151081085
0.7640619833126038,0.8333333332816357,0.9374999999970702,0.7499999999981249,0.7438016528413359,0.74999999999875,0.7377049180315776,0.7934782608187263,0.8111111111102098,0.7765957446800249,0.7704918032274388,0.7833333333320277,0.7580645161278096,0.6666666666150596,0.6111111111094135,0.7333333333308889,0.8451,0.7759562841021709,0.7888888888880123,0.7634408602142329,0.7647058823018598,0.7878787878775941,0.7428571428560816,240,0.03981337696313858
,,,,,,,,,,,,,,,,0.8486,,,,,,,241,0.0334470234811306
,,,,,,,,,,,,,,,,0.8521,,,,,,,242,0.030181631445884705
,,,,,,,,,,,,,,,,0.8556,,,,,,,243,0.024657491594552994
,,,,,,,,,,,,,,,,0.8592,,,,,,,244,0.04325398430228233
,,,,,,,,,,,,,,,,0.8627,,,,,,,245,0.03445303440093994
,,,,,,,,,,,,,,,,0.8662,,,,,,,246,0.024192310869693756
,,,,,,,,,,,,,,,,0.8697,,,,,,,247,0.04046374931931496
,,,,,,,,,,,,,,,,0.8732,,,,,,,248,0.03589724749326706
,,,,,,,,,,,,,,,,0.8768,,,,,,,249,0.038343608379364014
,,,,,,,,,,,,,,,,0.8803,,,,,,,250,0.037631142884492874
,,,,,,,,,,,,,,,,0.8838,,,,,,,251,0.037654802203178406
,,,,,,,,,,,,,,,,0.8873,,,,,,,252,0.0473610982298851
,,,,,,,,,,,,,,,,0.8908,,,,,,,253,0.034573864191770554
,,,,,,,,,,,,,,,,0.8944,,,,,,,254,0.037054795771837234
,,,,,,,,,,,,,,,,0.8979,,,,,,,255,0.021431632339954376
,,,,,,,,,,,,,,,,0.9014,,,,,,,256,0.040184278041124344
,,,,,,,,,,,,,,,,0.9049,,,,,,,257,0.04071233794093132
,,,,,,,,,,,,,,,,0.9085,,,,,,,258,0.04774021357297897
,,,,,,,,,,,,,,,,0.912,,,,,,,259,0.033910978585481644
,,,,,,,,,,,,,,,,0.9155,,,,,,,260,0.03769288212060928
,,,,,,,,,,,,,,,,0.919,,,,,,,261,0.034374043345451355
,,,,,,,,,,,,,,,,0.9225,,,,,,,262,0.035460226237773895
,,,,,,,,,,,,,,,,0.9261,,,,,,,263,0.03913506492972374
0.7414636522671968,0.6410256409740301,0.6578947368403739,0.6249999999984375,0.7812499999488892,0.7462686567153041,0.8196721311461972,0.7165775400561869,0.720430107526107,0.7127659574460502,0.7751937983984856,0.7462686567153041,0.806451612901925,0.746268656664736,0.6756756756738495,0.8333333333305556,0.9296,0.7891891891383376,0.7934782608687028,0.7849462365582958,0.7407407406897121,0.7692307692295858,0.7142857142846939,264,0.03480362147092819
,,,,,,,,,,,,,,,,0.9331,,,,,,,265,0.03908500075340271
,,,,,,,,,,,,,,,,0.9366,,,,,,,266,0.044140852987766266
,,,,,,,,,,,,,,,,0.9401,,,,,,,267,0.027877535670995712
,,,,,,,,,,,,,,,,0.9437,,,,,,,268,0.028819000348448753
,,,,,,,,,,,,,,,,0.9472,,,,,,,269,0.0384184792637825
,,,,,,,,,,,,,,,,0.9507,,,,,,,270,0.028472496196627617
,,,,,,,,,,,,,,,,0.9542,,,,,,,271,0.041724205017089844
,,,,,,,,,,,,,,,,0.9577,,,,,,,272,0.03192862123250961
,,,,,,,,,,,,,,,,0.9613,,,,,,,273,0.047061607241630554
,,,,,,,,,,,,,,,,0.9648,,,,,,,274,0.029960116371512413
,,,,,,,,,,,,,,,,0.9683,,,,,,,275,0.05688543617725372
,,,,,,,,,,,,,,,,0.9718,,,,,,,276,0.04695061221718788
,,,,,,,,,,,,,,,,0.9754,,,,,,,277,0.03811701014637947
,,,,,,,,,,,,,,,,0.9789,,,,,,,278,0.033481843769550323
,,,,,,,,,,,,,,,,0.9824,,,,,,,279,0.024683134630322456
,,,,,,,,,,,,,,,,0.9859,,,,,,,280,0.02468716911971569
,,,,,,,,,,,,,,,,0.9894,,,,,,,281,0.05390789359807968
,,,,,,,,,,,,,,,,0.993,,,,,,,282,0.033909350633621216
,,,,,,,,,,,,,,,,0.9965,,,,,,,283,0.03683251142501831
0.8074569450776596,0.9367088607071302,0.9487179487155161,0.9249999999976874,0.8067226890243062,0.8275862068951249,0.7868852459003494,0.7934782608187263,0.8111111111102098,0.7765957446800249,0.739495798268173,0.7719298245600492,0.709677419353694,0.819672131094867,0.8064516129006244,0.8333333333305556,1.0,0.8043478260360882,0.8131868131859196,0.7956989247303272,0.7517730495943263,0.7464788732383852,0.7571428571417755,284,0.03419632464647293
