[avg]_f1,[mem],crossner_ai_f1,crossner_ai_prec,crossner_ai_rec,crossner_literature_f1,crossner_literature_prec,crossner_literature_rec,crossner_music_f1,crossner_music_prec,crossner_music_rec,crossner_politics_f1,crossner_politics_prec,crossner_politics_rec,crossner_science_f1,crossner_science_prec,crossner_science_rec,epoch,joint_loss,mit-movie_f1,mit-movie_prec,mit-movie_rec,mit-restaurant_f1,mit-restaurant_prec,mit-restaurant_rec,step,train_loss
,16.87890625,,,,,,,,,,,,,,,,0.0151,0.12266936153173447,,,,,,,20,0.12266936153173447
,16.8828125,,,,,,,,,,,,,,,,0.0159,0.1363275796175003,,,,,,,21,0.1363275796175003
,16.8828125,,,,,,,,,,,,,,,,0.0167,0.1138763576745987,,,,,,,22,0.1138763576745987
,16.8828125,,,,,,,,,,,,,,,,0.0174,0.11876729875802994,,,,,,,23,0.11876729875802994
,16.8828125,,,,,,,,,,,,,,,,0.0182,0.12008555233478546,,,,,,,24,0.12008555233478546
,16.8828125,,,,,,,,,,,,,,,,0.0189,0.10029397159814835,,,,,,,25,0.10029397159814835
,16.8828125,,,,,,,,,,,,,,,,0.0197,0.10763958841562271,,,,,,,26,0.10763958841562271
,16.8828125,,,,,,,,,,,,,,,,0.0204,0.10630171746015549,,,,,,,27,0.10630171746015549
,16.8828125,,,,,,,,,,,,,,,,0.0212,0.09744049608707428,,,,,,,28,0.09744049608707428
,16.8828125,,,,,,,,,,,,,,,,0.022,0.10550972074270248,,,,,,,29,0.10550972074270248
,16.8828125,,,,,,,,,,,,,,,,0.0227,0.10735263675451279,,,,,,,30,0.10735263675451279
,16.8828125,,,,,,,,,,,,,,,,0.0235,0.10239490121603012,,,,,,,31,0.10239490121603012
,16.8828125,,,,,,,,,,,,,,,,0.0242,0.09054934233427048,,,,,,,32,0.09054934233427048
,16.8828125,,,,,,,,,,,,,,,,0.025,0.088355652987957,,,,,,,33,0.088355652987957
,16.8828125,,,,,,,,,,,,,,,,0.0257,0.09138350188732147,,,,,,,34,0.09138350188732147
,16.8828125,,,,,,,,,,,,,,,,0.0265,0.10287369787693024,,,,,,,35,0.10287369787693024
,16.8828125,,,,,,,,,,,,,,,,0.0273,0.09804802387952805,,,,,,,36,0.09804802387952805
,16.8828125,,,,,,,,,,,,,,,,0.028,0.0768035277724266,,,,,,,37,0.0768035277724266
,16.8828125,,,,,,,,,,,,,,,,0.0288,0.08277715742588043,,,,,,,38,0.08277715742588043
,16.8828125,,,,,,,,,,,,,,,,0.0295,0.08400318026542664,,,,,,,39,0.08400318026542664
0.1785283949640044,16.8828125,0.18495013594527837,0.23887587822011253,0.15088757396448588,0.13316816346961807,0.16116941529234174,0.11345646437994124,0.158665992879518,0.21912072575015917,0.12435643564355943,0.20993377478466962,0.2255425115617138,0.19634561783833396,0.2065652521526949,0.23948019801978715,0.181604880337861,0.0303,0.06478995084762573,0.24358974355014995,0.44806823883590324,0.16725978647686518,0.11282570196610199,0.27770859277705134,0.07079365079364855,40,0.06478995084762573
,16.8828125,,,,,,,,,,,,,,,,0.031,0.0710422620177269,,,,,,,41,0.0710422620177269
,16.8828125,,,,,,,,,,,,,,,,0.0318,0.0672764703631401,,,,,,,42,0.0672764703631401
,16.8828125,,,,,,,,,,,,,,,,0.0326,0.08083633333444595,,,,,,,43,0.08083633333444595
,16.8828125,,,,,,,,,,,,,,,,0.0333,0.07372697442770004,,,,,,,44,0.07372697442770004
,16.8828125,,,,,,,,,,,,,,,,0.0341,0.06730618327856064,,,,,,,45,0.06730618327856064
,16.8828125,,,,,,,,,,,,,,,,0.0348,0.07630975544452667,,,,,,,46,0.07630975544452667
,16.8828125,,,,,,,,,,,,,,,,0.0356,0.07331694662570953,,,,,,,47,0.07331694662570953
,16.8828125,,,,,,,,,,,,,,,,0.0363,0.0708865076303482,,,,,,,48,0.0708865076303482
,16.8828125,,,,,,,,,,,,,,,,0.0371,0.06877000629901886,,,,,,,49,0.06877000629901886
,16.8828125,,,,,,,,,,,,,,,,0.0379,0.06811230629682541,,,,,,,50,0.06811230629682541
,16.8828125,,,,,,,,,,,,,,,,0.0386,0.07861047238111496,,,,,,,51,0.07861047238111496
,16.8828125,,,,,,,,,,,,,,,,0.0394,0.06497670710086823,,,,,,,52,0.06497670710086823
,16.8828125,,,,,,,,,,,,,,,,0.0401,0.0741138607263565,,,,,,,53,0.0741138607263565
,16.8828125,,,,,,,,,,,,,,,,0.0409,0.06380199640989304,,,,,,,54,0.06380199640989304
,16.8828125,,,,,,,,,,,,,,,,0.0416,0.06760833412408829,,,,,,,55,0.06760833412408829
,16.8828125,,,,,,,,,,,,,,,,0.0424,0.06153517961502075,,,,,,,56,0.06153517961502075
,16.8828125,,,,,,,,,,,,,,,,0.0431,0.06618069857358932,,,,,,,57,0.06618069857358932
,16.8828125,,,,,,,,,,,,,,,,0.0439,0.07126282155513763,,,,,,,58,0.07126282155513763
,16.8828125,,,,,,,,,,,,,,,,0.0447,0.05414314195513725,,,,,,,59,0.05414314195513725
,16.8828125,,,,,,,,,,,,,,,,0.0454,0.06578639894723892,,,,,,,60,0.06578639894723892
,16.8828125,,,,,,,,,,,,,,,,0.0462,0.0633944422006607,,,,,,,61,0.0633944422006607
,16.8828125,,,,,,,,,,,,,,,,0.0469,0.06829427182674408,,,,,,,62,0.06829427182674408
,16.8828125,,,,,,,,,,,,,,,,0.0477,0.07274068892002106,,,,,,,63,0.07274068892002106
,16.8828125,,,,,,,,,,,,,,,,0.0484,0.07066481560468674,,,,,,,64,0.07066481560468674
,16.8828125,,,,,,,,,,,,,,,,0.0492,0.06186413764953613,,,,,,,65,0.06186413764953613
,16.8828125,,,,,,,,,,,,,,,,0.05,0.07290207594633102,,,,,,,66,0.07290207594633102
,16.8828125,,,,,,,,,,,,,,,,0.0507,0.06703203171491623,,,,,,,67,0.06703203171491623
,16.8828125,,,,,,,,,,,,,,,,0.0515,0.05032184347510338,,,,,,,68,0.05032184347510338
,16.8828125,,,,,,,,,,,,,,,,0.0522,0.06256970018148422,,,,,,,69,0.06256970018148422
,16.8828125,,,,,,,,,,,,,,,,0.053,0.05946270748972893,,,,,,,70,0.05946270748972893
,16.8828125,,,,,,,,,,,,,,,,0.0537,0.06387866288423538,,,,,,,71,0.06387866288423538
,16.8828125,,,,,,,,,,,,,,,,0.0545,0.0683962032198906,,,,,,,72,0.0683962032198906
,16.8828125,,,,,,,,,,,,,,,,0.0553,0.05761393532156944,,,,,,,73,0.05761393532156944
,16.8828125,,,,,,,,,,,,,,,,0.056,0.061165716499090195,,,,,,,74,0.061165716499090195
,16.8828125,,,,,,,,,,,,,,,,0.0568,0.056365739554166794,,,,,,,75,0.056365739554166794
,16.8828125,,,,,,,,,,,,,,,,0.0575,0.06536053866147995,,,,,,,76,0.06536053866147995
,16.8828125,,,,,,,,,,,,,,,,0.0583,0.05596059560775757,,,,,,,77,0.05596059560775757
,16.8828125,,,,,,,,,,,,,,,,0.059,0.05583486706018448,,,,,,,78,0.05583486706018448
,16.8828125,,,,,,,,,,,,,,,,0.0598,0.06952689588069916,,,,,,,79,0.06952689588069916
0.3897253010924993,16.8828125,0.4311338884838603,0.38022598870054347,0.49778106508872055,0.3461825416064522,0.32737535277514923,0.36728232189971677,0.4434765392491311,0.4433887569279318,0.443564356435626,0.47106481476501694,0.4420309530274113,0.5041808609476462,0.44199830647035787,0.40262244504433464,0.4899108399812065,0.0606,0.05772417411208153,0.3781522107403385,0.4771689497716759,0.313167259786471,0.21606880633233824,0.31849103277672736,0.1634920634920583,80,0.05772417411208153
,16.8828125,,,,,,,,,,,,,,,,0.0613,0.06258820742368698,,,,,,,81,0.06258820742368698
,16.8828125,,,,,,,,,,,,,,,,0.0621,0.05460640788078308,,,,,,,82,0.05460640788078308
,16.8828125,,,,,,,,,,,,,,,,0.0628,0.06672544777393341,,,,,,,83,0.06672544777393341
,16.8828125,,,,,,,,,,,,,,,,0.0636,0.06547313928604126,,,,,,,84,0.06547313928604126
,16.8828125,,,,,,,,,,,,,,,,0.0643,0.05042588338255882,,,,,,,85,0.05042588338255882
,16.8828125,,,,,,,,,,,,,,,,0.0651,0.04769494757056236,,,,,,,86,0.04769494757056236
,16.8828125,,,,,,,,,,,,,,,,0.0659,0.06182849034667015,,,,,,,87,0.06182849034667015
,16.8828125,,,,,,,,,,,,,,,,0.0666,0.060856591910123825,,,,,,,88,0.060856591910123825
,16.8828125,,,,,,,,,,,,,,,,0.0674,0.06117492541670799,,,,,,,89,0.06117492541670799
,16.8828125,,,,,,,,,,,,,,,,0.0681,0.05225029215216637,,,,,,,90,0.05225029215216637
,16.8828125,,,,,,,,,,,,,,,,0.0689,0.048090558499097824,,,,,,,91,0.048090558499097824
,16.8828125,,,,,,,,,,,,,,,,0.0696,0.05612415075302124,,,,,,,92,0.05612415075302124
,16.8828125,,,,,,,,,,,,,,,,0.0704,0.05877178907394409,,,,,,,93,0.05877178907394409
,16.8828125,,,,,,,,,,,,,,,,0.0712,0.04878780618309975,,,,,,,94,0.04878780618309975
,16.8828125,,,,,,,,,,,,,,,,0.0719,0.05773269757628441,,,,,,,95,0.05773269757628441
,16.8828125,,,,,,,,,,,,,,,,0.0727,0.0507236123085022,,,,,,,96,0.0507236123085022
,16.8828125,,,,,,,,,,,,,,,,0.0734,0.05010442063212395,,,,,,,97,0.05010442063212395
,16.8828125,,,,,,,,,,,,,,,,0.0742,0.058213185518980026,,,,,,,98,0.058213185518980026
,16.8828125,,,,,,,,,,,,,,,,0.0749,0.05074787139892578,,,,,,,99,0.05074787139892578
,16.8828125,,,,,,,,,,,,,,,,0.0757,0.0572453998029232,,,,,,,100,0.0572453998029232
,16.8828125,,,,,,,,,,,,,,,,0.0765,0.053103674203157425,,,,,,,101,0.053103674203157425
,16.8828125,,,,,,,,,,,,,,,,0.0772,0.05730850622057915,,,,,,,102,0.05730850622057915
,16.8828125,,,,,,,,,,,,,,,,0.078,0.057397522032260895,,,,,,,103,0.057397522032260895
,16.8828125,,,,,,,,,,,,,,,,0.0787,0.056533195078372955,,,,,,,104,0.056533195078372955
,16.8828125,,,,,,,,,,,,,,,,0.0795,0.052877385169267654,,,,,,,105,0.052877385169267654
,16.8828125,,,,,,,,,,,,,,,,0.0802,0.054337527602910995,,,,,,,106,0.054337527602910995
,16.8828125,,,,,,,,,,,,,,,,0.081,0.0574788935482502,,,,,,,107,0.0574788935482502
,16.8828125,,,,,,,,,,,,,,,,0.0818,0.06048223003745079,,,,,,,108,0.06048223003745079
,16.8828125,,,,,,,,,,,,,,,,0.0825,0.05699474737048149,,,,,,,109,0.05699474737048149
,16.8828125,,,,,,,,,,,,,,,,0.0833,0.06528589129447937,,,,,,,110,0.06528589129447937
,16.8828125,,,,,,,,,,,,,,,,0.084,0.052377909421920776,,,,,,,111,0.052377909421920776
,16.8828125,,,,,,,,,,,,,,,,0.0848,0.05342278629541397,,,,,,,112,0.05342278629541397
,16.8828125,,,,,,,,,,,,,,,,0.0855,0.05360247567296028,,,,,,,113,0.05360247567296028
,16.8828125,,,,,,,,,,,,,,,,0.0863,0.046207595616579056,,,,,,,114,0.046207595616579056
,16.8828125,,,,,,,,,,,,,,,,0.0871,0.05789691209793091,,,,,,,115,0.05789691209793091
,16.8828125,,,,,,,,,,,,,,,,0.0878,0.05480540543794632,,,,,,,116,0.05480540543794632
,16.8828125,,,,,,,,,,,,,,,,0.0886,0.04996749758720398,,,,,,,117,0.04996749758720398
,16.8828125,,,,,,,,,,,,,,,,0.0893,0.05529206618666649,,,,,,,118,0.05529206618666649
,16.8828125,,,,,,,,,,,,,,,,0.0901,0.05334746837615967,,,,,,,119,0.05334746837615967
0.4088362684528714,16.8828125,0.4694767441360276,0.46142857142853844,0.4778106508875386,0.3891178894801554,0.40596330275227027,0.37361477572557394,0.4799086757502348,0.5665768194069776,0.41623762376235973,0.49492583913812227,0.49905541561711275,0.4908640445958349,0.5094382533045838,0.4942630185348414,0.5255748474894169,0.0908,0.047302670776844025,0.36988110960174747,0.6275212909009131,0.2622213897733609,0.14910536775922864,0.34324942791758084,0.09523809523809221,120,0.047302670776844025
,16.8828125,,,,,,,,,,,,,,,,0.0916,0.04623481631278992,,,,,,,121,0.04623481631278992
,16.8828125,,,,,,,,,,,,,,,,0.0924,0.05029963329434395,,,,,,,122,0.05029963329434395
,16.8828125,,,,,,,,,,,,,,,,0.0931,0.052164316177368164,,,,,,,123,0.052164316177368164
,16.8828125,,,,,,,,,,,,,,,,0.0939,0.04980026185512543,,,,,,,124,0.04980026185512543
,16.8828125,,,,,,,,,,,,,,,,0.0946,0.04946419596672058,,,,,,,125,0.04946419596672058
,16.8828125,,,,,,,,,,,,,,,,0.0954,0.04225565865635872,,,,,,,126,0.04225565865635872
,16.8828125,,,,,,,,,,,,,,,,0.0961,0.050317805260419846,,,,,,,127,0.050317805260419846
,16.8828125,,,,,,,,,,,,,,,,0.0969,0.0543501041829586,,,,,,,128,0.0543501041829586
,16.8828125,,,,,,,,,,,,,,,,0.0977,0.04585040733218193,,,,,,,129,0.04585040733218193
,16.8828125,,,,,,,,,,,,,,,,0.0984,0.054437436163425446,,,,,,,130,0.054437436163425446
,16.8828125,,,,,,,,,,,,,,,,0.0992,0.04881767928600311,,,,,,,131,0.04881767928600311
,16.8828125,,,,,,,,,,,,,,,,0.0999,0.055395402014255524,,,,,,,132,0.055395402014255524
,16.8828125,,,,,,,,,,,,,,,,0.1007,0.05472240969538689,,,,,,,133,0.05472240969538689
,16.8828125,,,,,,,,,,,,,,,,0.1014,0.05406757816672325,,,,,,,134,0.05406757816672325
,16.8828125,,,,,,,,,,,,,,,,0.1022,0.04869099706411362,,,,,,,135,0.04869099706411362
,16.8828125,,,,,,,,,,,,,,,,0.103,0.05778908729553223,,,,,,,136,0.05778908729553223
,16.8828125,,,,,,,,,,,,,,,,0.1037,0.051446057856082916,,,,,,,137,0.051446057856082916
,16.8828125,,,,,,,,,,,,,,,,0.1045,0.04636509716510773,,,,,,,138,0.04636509716510773
,16.8828125,,,,,,,,,,,,,,,,0.1052,0.05041978508234024,,,,,,,139,0.05041978508234024
,16.8828125,,,,,,,,,,,,,,,,0.106,0.05306444317102432,,,,,,,140,0.05306444317102432
,16.8828125,,,,,,,,,,,,,,,,0.1067,0.0498696006834507,,,,,,,141,0.0498696006834507
,16.8828125,,,,,,,,,,,,,,,,0.1075,0.05494379624724388,,,,,,,142,0.05494379624724388
,16.8828125,,,,,,,,,,,,,,,,0.1083,0.05069521814584732,,,,,,,143,0.05069521814584732
,16.8828125,,,,,,,,,,,,,,,,0.109,0.055578090250492096,,,,,,,144,0.055578090250492096
,16.8828125,,,,,,,,,,,,,,,,0.1098,0.0516258142888546,,,,,,,145,0.0516258142888546
,16.8828125,,,,,,,,,,,,,,,,0.1105,0.04705854877829552,,,,,,,146,0.04705854877829552
,16.8828125,,,,,,,,,,,,,,,,0.1113,0.048963870853185654,,,,,,,147,0.048963870853185654
,16.8828125,,,,,,,,,,,,,,,,0.112,0.047386955469846725,,,,,,,148,0.047386955469846725
,16.8828125,,,,,,,,,,,,,,,,0.1128,0.05148803070187569,,,,,,,149,0.05148803070187569
,16.8828125,,,,,,,,,,,,,,,,0.1136,0.04616839438676834,,,,,,,150,0.04616839438676834
,16.8828125,,,,,,,,,,,,,,,,0.1143,0.051450200378894806,,,,,,,151,0.051450200378894806
,16.8828125,,,,,,,,,,,,,,,,0.1151,0.04486064240336418,,,,,,,152,0.04486064240336418
,16.8828125,,,,,,,,,,,,,,,,0.1158,0.05488090589642525,,,,,,,153,0.05488090589642525
,16.8828125,,,,,,,,,,,,,,,,0.1166,0.05885070562362671,,,,,,,154,0.05885070562362671
,16.8828125,,,,,,,,,,,,,,,,0.1173,0.04551481828093529,,,,,,,155,0.04551481828093529
,16.8828125,,,,,,,,,,,,,,,,0.1181,0.052577950060367584,,,,,,,156,0.052577950060367584
,16.8828125,,,,,,,,,,,,,,,,0.1188,0.261589378118515,,,,,,,157,0.261589378118515
,16.8828125,,,,,,,,,,,,,,,,0.1196,0.04524023085832596,,,,,,,158,0.04524023085832596
,16.8828125,,,,,,,,,,,,,,,,0.1204,0.056552704423666,,,,,,,159,0.056552704423666
0.41466529884685244,16.8828125,0.46026011555692986,0.4498587570621151,0.4711538461538113,0.40358242368371905,0.4296781883194023,0.38047493403691923,0.5296545730549456,0.5866217516842835,0.48277227722770366,0.4877740968107058,0.49710610932474286,0.47878600185814557,0.5250455372906392,0.5099513489606143,0.5410605349600872,0.1211,0.047024328261613846,0.34486545850011024,0.6457583547557508,0.23525004682524375,0.15147488703091722,0.4649265905382602,0.0904761904761876,160,0.047024328261613846
,16.8828125,,,,,,,,,,,,,,,,0.1219,0.04907670617103577,,,,,,,161,0.04907670617103577
,16.8828125,,,,,,,,,,,,,,,,0.1226,0.04907141253352165,,,,,,,162,0.04907141253352165
,16.8828125,,,,,,,,,,,,,,,,0.1234,0.05402358993887901,,,,,,,163,0.05402358993887901
,16.8828125,,,,,,,,,,,,,,,,0.1241,0.04523834213614464,,,,,,,164,0.04523834213614464
,16.8828125,,,,,,,,,,,,,,,,0.1249,0.04454313963651657,,,,,,,165,0.04454313963651657
,16.8828125,,,,,,,,,,,,,,,,0.1257,0.052556972950696945,,,,,,,166,0.052556972950696945
,16.8828125,,,,,,,,,,,,,,,,0.1264,0.044959452003240585,,,,,,,167,0.044959452003240585
,16.8828125,,,,,,,,,,,,,,,,0.1272,0.050768423825502396,,,,,,,168,0.050768423825502396
,16.8828125,,,,,,,,,,,,,,,,0.1279,0.049300406128168106,,,,,,,169,0.049300406128168106
,16.8828125,,,,,,,,,,,,,,,,0.1287,0.04622985050082207,,,,,,,170,0.04622985050082207
,16.8828125,,,,,,,,,,,,,,,,0.1294,0.04254133626818657,,,,,,,171,0.04254133626818657
,16.8828125,,,,,,,,,,,,,,,,0.1302,0.050825335085392,,,,,,,172,0.050825335085392
,16.8828125,,,,,,,,,,,,,,,,0.131,0.053963422775268555,,,,,,,173,0.053963422775268555
,16.8828125,,,,,,,,,,,,,,,,0.1317,0.0509248748421669,,,,,,,174,0.0509248748421669
,16.8828125,,,,,,,,,,,,,,,,0.1325,0.04057179018855095,,,,,,,175,0.04057179018855095
,16.8828125,,,,,,,,,,,,,,,,0.1332,0.04815129190683365,,,,,,,176,0.04815129190683365
,16.8828125,,,,,,,,,,,,,,,,0.134,0.042333658784627914,,,,,,,177,0.042333658784627914
,16.8828125,,,,,,,,,,,,,,,,0.1347,0.04666515067219734,,,,,,,178,0.04666515067219734
,16.8828125,,,,,,,,,,,,,,,,0.1355,0.04401775822043419,,,,,,,179,0.04401775822043419
,16.8828125,,,,,,,,,,,,,,,,0.1363,0.05033326894044876,,,,,,,180,0.05033326894044876
,16.8828125,,,,,,,,,,,,,,,,0.137,0.05070074275135994,,,,,,,181,0.05070074275135994
,16.8828125,,,,,,,,,,,,,,,,0.1378,0.04324215278029442,,,,,,,182,0.04324215278029442
,16.8828125,,,,,,,,,,,,,,,,0.1385,0.048742663115262985,,,,,,,183,0.048742663115262985
,16.8828125,,,,,,,,,,,,,,,,0.1393,0.05404333397746086,,,,,,,184,0.05404333397746086
,16.8828125,,,,,,,,,,,,,,,,0.14,0.04623734951019287,,,,,,,185,0.04623734951019287
,16.8828125,,,,,,,,,,,,,,,,0.1408,0.04633907973766327,,,,,,,186,0.04633907973766327
,16.8828125,,,,,,,,,,,,,,,,0.1416,0.04937581345438957,,,,,,,187,0.04937581345438957
,16.8828125,,,,,,,,,,,,,,,,0.1423,0.048980917781591415,,,,,,,188,0.048980917781591415
,16.8828125,,,,,,,,,,,,,,,,0.1431,0.048299070447683334,,,,,,,189,0.048299070447683334
,16.8828125,,,,,,,,,,,,,,,,0.1438,0.059784453362226486,,,,,,,190,0.059784453362226486
,16.8828125,,,,,,,,,,,,,,,,0.1446,0.04940951615571976,,,,,,,191,0.04940951615571976
,16.8828125,,,,,,,,,,,,,,,,0.1453,0.044157326221466064,,,,,,,192,0.044157326221466064
,16.8828125,,,,,,,,,,,,,,,,0.1461,0.04901501163840294,,,,,,,193,0.04901501163840294
,16.8828125,,,,,,,,,,,,,,,,0.1469,0.03820394352078438,,,,,,,194,0.03820394352078438
,16.8828125,,,,,,,,,,,,,,,,0.1476,0.04568043723702431,,,,,,,195,0.04568043723702431
,16.8828125,,,,,,,,,,,,,,,,0.1484,0.05020752176642418,,,,,,,196,0.05020752176642418
,16.8828125,,,,,,,,,,,,,,,,0.1491,0.04582589492201805,,,,,,,197,0.04582589492201805
,16.8828125,,,,,,,,,,,,,,,,0.1499,0.05484658479690552,,,,,,,198,0.05484658479690552
,16.8828125,,,,,,,,,,,,,,,,0.1506,0.049770720303058624,,,,,,,199,0.049770720303058624
0.4661960626116833,16.8828125,0.4462267589729451,0.43997124370952984,0.45266272189345763,0.4512735326189779,0.4746651135701529,0.43007915567280053,0.6200210747657758,0.6626126126125828,0.5825742574257194,0.5398910605075562,0.5592432791237784,0.5218333849488844,0.5949656750072115,0.5806163465832702,0.6100422336930732,0.1514,0.059727299958467484,0.40108751937729237,0.6494758909852977,0.2901292376849543,0.20990681703202396,0.4612068965516744,0.13587301587301157,200,0.059727299958467484
,16.8828125,,,,,,,,,,,,,,,,0.1522,0.04503888636827469,,,,,,,201,0.04503888636827469
,16.8828125,,,,,,,,,,,,,,,,0.1529,0.046175193041563034,,,,,,,202,0.046175193041563034
,16.8828125,,,,,,,,,,,,,,,,0.1537,0.04725874587893486,,,,,,,203,0.04725874587893486
,16.8828125,,,,,,,,,,,,,,,,0.1544,0.05057118088006973,,,,,,,204,0.05057118088006973
,16.8828125,,,,,,,,,,,,,,,,0.1552,0.04884794354438782,,,,,,,205,0.04884794354438782
,16.8828125,,,,,,,,,,,,,,,,0.1559,0.043940577656030655,,,,,,,206,0.043940577656030655
,16.8828125,,,,,,,,,,,,,,,,0.1567,0.04520368203520775,,,,,,,207,0.04520368203520775
,16.8828125,,,,,,,,,,,,,,,,0.1575,0.03910177946090698,,,,,,,208,0.03910177946090698
,16.8828125,,,,,,,,,,,,,,,,0.1582,0.05197928473353386,,,,,,,209,0.05197928473353386
,16.8828125,,,,,,,,,,,,,,,,0.159,0.04660329222679138,,,,,,,210,0.04660329222679138
,16.8828125,,,,,,,,,,,,,,,,0.1597,0.05004150792956352,,,,,,,211,0.05004150792956352
,16.8828125,,,,,,,,,,,,,,,,0.1605,0.050402652472257614,,,,,,,212,0.050402652472257614
,16.8828125,,,,,,,,,,,,,,,,0.1612,0.04874714836478233,,,,,,,213,0.04874714836478233
,16.8828125,,,,,,,,,,,,,,,,0.162,0.1484328657388687,,,,,,,214,0.1484328657388687
,16.8828125,,,,,,,,,,,,,,,,0.1628,0.048229705542325974,,,,,,,215,0.048229705542325974
,16.8828125,,,,,,,,,,,,,,,,0.1635,0.04249153658747673,,,,,,,216,0.04249153658747673
,16.8828125,,,,,,,,,,,,,,,,0.1643,0.0396106131374836,,,,,,,217,0.0396106131374836
,16.8828125,,,,,,,,,,,,,,,,0.165,0.04772312566637993,,,,,,,218,0.04772312566637993
,16.8828125,,,,,,,,,,,,,,,,0.1658,0.04090985283255577,,,,,,,219,0.04090985283255577
,16.8828125,,,,,,,,,,,,,,,,0.1665,0.04960189387202263,,,,,,,220,0.04960189387202263
,16.8828125,,,,,,,,,,,,,,,,0.1673,0.05262342095375061,,,,,,,221,0.05262342095375061
,16.8828125,,,,,,,,,,,,,,,,0.1681,0.042303986847400665,,,,,,,222,0.042303986847400665
,16.8828125,,,,,,,,,,,,,,,,0.1688,0.04714834317564964,,,,,,,223,0.04714834317564964
,16.8828125,,,,,,,,,,,,,,,,0.1696,0.0451931431889534,,,,,,,224,0.0451931431889534
,16.8828125,,,,,,,,,,,,,,,,0.1703,0.04999960586428642,,,,,,,225,0.04999960586428642
,16.8828125,,,,,,,,,,,,,,,,0.1711,0.048203930258750916,,,,,,,226,0.048203930258750916
,16.8828125,,,,,,,,,,,,,,,,0.1718,0.04687397554516792,,,,,,,227,0.04687397554516792
,16.8828125,,,,,,,,,,,,,,,,0.1726,0.04196282476186752,,,,,,,228,0.04196282476186752
,16.8828125,,,,,,,,,,,,,,,,0.1734,0.045217908918857574,,,,,,,229,0.045217908918857574
,16.8828125,,,,,,,,,,,,,,,,0.1741,0.043698910623788834,,,,,,,230,0.043698910623788834
,16.8828125,,,,,,,,,,,,,,,,0.1749,0.04217276722192764,,,,,,,231,0.04217276722192764
,16.8828125,,,,,,,,,,,,,,,,0.1756,0.047823626548051834,,,,,,,232,0.047823626548051834
,16.8828125,,,,,,,,,,,,,,,,0.1764,0.045106880366802216,,,,,,,233,0.045106880366802216
,16.8828125,,,,,,,,,,,,,,,,0.1771,0.05445437505841255,,,,,,,234,0.05445437505841255
,16.8828125,,,,,,,,,,,,,,,,0.1779,0.05226428434252739,,,,,,,235,0.05226428434252739
,16.8828125,,,,,,,,,,,,,,,,0.1787,0.044084593653678894,,,,,,,236,0.044084593653678894
,16.8828125,,,,,,,,,,,,,,,,0.1794,0.05348965525627136,,,,,,,237,0.05348965525627136
,16.8828125,,,,,,,,,,,,,,,,0.1802,0.04180941730737686,,,,,,,238,0.04180941730737686
,16.8828125,,,,,,,,,,,,,,,,0.1809,0.04479532316327095,,,,,,,239,0.04479532316327095
